id,name,published_at,url,area_name,salary_from,salary_to,salary_currency,employer_name,employer_url,snippet_requirement,snippet_responsibility,address_raw,address_lat,address_lng,address_metro_station_name
77896761,Разработчик систем бизнес-аналитики,2023-03-22T13:39:02+0300,https://hh.ru/vacancy/77896761,Москва,110000.0,,RUR,Увелка ООО «Ресурс»,https://api.hh.ru/employers/94470,"...данных (хранилищ данных), оптимизации запросов. Опыт работы с 1С (организация автоматической загрузки данных из учетной системы в хранилище данных).",...1С) и пр.) и обработки данных. Формулирование и реализация предложений по источникам данных для целей отчетности в системе BI...,"Москва, улица Сергея Макеева, 13",55.763346,37.551241,Улица 1905 года
78000382,Бизнес-аналитик сегмента B2G,2023-03-19T19:53:08+0300,https://hh.ru/vacancy/78000382,Москва,,,,билайн,https://api.hh.ru/employers/4934,"Опыт работы в должности аналитика в сферах телекомасистемной интеграцииIT. Знание Excel (ВПР, макросы, сводная таблица) обязательно. ",Создание и автоматизация всей аналитики для сегмента B2G. Прогнозирование всех трендов сегмента по каждому региону и формирование направлений...,,,,
78330086,Data scientist,2023-03-21T09:22:51+0300,https://hh.ru/vacancy/78330086,Москва,,,,ЛОКО-БАНК,https://api.hh.ru/employers/1149,"Базовый математический бэкграунд (теория вероятностей, математическая статистика). Базовые знания Python (обработка данных с помощью pandas, NumPy). Базовые знания процесса кредитования...","Формирование и сопровождение витрин данных для целей моделирования, прогнозирования и data-аналитики. Статистический анализ факторов риска. Расширение, автоматизация и систематизация...","Москва, Ленинградский проспект, 39с80",55.796562,37.536922,Аэропорт
77412327,Web-аналитик,2023-03-20T10:17:24+0300,https://hh.ru/vacancy/77412327,Москва,120000.0,,RUR,Мир Крепежа ТД,https://api.hh.ru/employers/854270,"...визуализации аналитических данных (Google Data Studio, Yandex data Lens, Power BI, Tablue и др.). Понимаешь как устроены базы данных, уверенно...","Настройка и мониторинг корректного сбора данных системами аналитики. Подготовка ТЗ для разработчиков и проверка реализации, тестирование. Разработка и предложение планов...","Москва, Головинское шоссе, 5А",55.839855,37.490263,Водный стадион
74257288,Data аналитик (Рекламная платформа),2023-03-20T10:17:20+0300,https://hh.ru/vacancy/74257288,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"Уверенная работа с Python. Опыт аналитики с использованием инструментов Spark Streaming, Hbase, Spark, Kafka, Hive, Impala, Hue и т.д. ","Проведение ad-hoc аналитики на данных рекламы (Hive, Spark, SQL). Визуализация отчетности в BI инструментах (SuperSet, Qlik). Работа с алгоритмами...",,,,
77316163,Data Scientist (DMAG),2023-03-22T11:08:48+0300,https://hh.ru/vacancy/77316163,Москва,,,,Лаборатория Касперского,https://api.hh.ru/employers/1057,"Хорошее знание моделей машинного обучения и понимания их внутренностей (например, зачем нужен градиент в градиентном бустинге). Уверенные навыки в python. ","Анализ androidmac файлов. Распознавание вредоносных интернет ресурсов основываясь на статистических данных, графах связей IP адресов. Кластеризация, быстрый поиск похожих...",,,,
78183827,Аналитик,2023-03-20T13:44:53+0300,https://hh.ru/vacancy/78183827,Москва,,,,fäm Properties,https://api.hh.ru/employers/9569257,"Умные готовить аналитические справки. Умение провести ресерч, если внутренних данных недостаточно. Уметь делать красивые и лаконичные презентации с цифрами. ","Инвестиционный консалтинг. Покупка, продажа, аренда недвижимости. Управление недвижимостью. Строительство недвижимости. Инженерная инспекция и прием недвижимости. Юридическое сопровождение. Оформление резиденства. ",,,,
78265110,Senior Data Scientist,2023-03-20T11:20:59+0300,https://hh.ru/vacancy/78265110,Москва,300000.0,,RUR,Сеть Партнерств,https://api.hh.ru/employers/5290101,Опыт работы с Git. Аккаунт с работами на Kaggle. Опыт построения витрин данных. Опыт работы с Docker. Опыт c AutoML.,"Осуществлять техническое руководство DS командой: заниматься выстраиванием технологических процессов, unit-тестирование, code-review, сборка, ведение документации, изучать SoTA фреймворки и...",,,,
77842946,Data Researcher/ Лидогенератор,2023-03-21T15:44:55+0300,https://hh.ru/vacancy/77842946,Москва,50000.0,90000.0,RUR,MVP Lab,https://api.hh.ru/employers/4677188,"Английский не ниже уровня Intermediate. Положительный опыт работы в IT компании на схожей позиции. Владение инструментами Linkedin Sales Navigator, Apollo...","Чистка, проверка и валидация собранных данных. Загрузка базы в CRM систему и outreach-каналы. Участие в написании цепочки сообщений, в...",,,,
78273747,Data Engineer (Big Data),2023-03-20T12:48:38+0300,https://hh.ru/vacancy/78273747,Москва,,,,Платформа ОФД,https://api.hh.ru/employers/3536900,"Не менее 2-х лет решаешь задачи в области сбора, хранения и анализа данных. Пишешь код на Scala. ","Анализировать, проектировать и создавать витрины данных в соответствии с требованиями конкретного проекта. Развивать инфраструктуру для обработки больших данных и кодовой...",,,,
77181469,Data scientist / Аналитик риск-моделей,2023-03-20T15:50:49+0300,https://hh.ru/vacancy/77181469,Москва,120000.0,300000.0,RUR,МФК ВЭББАНКИР,https://api.hh.ru/employers/1213725,"Высшее математическое или техническое образование (предпочтительно: МГУ, МФТИ, МФТИ, МГТУ им. Баумана). Опыт построения моделей от 2-х лет. ",Построение вероятностных скоринговых моделей. Анализ имеющихся и новых источников данных и эффективное использование их для процесса принятия решений. ,"Москва, МКАД, 69-й километр, внешняя сторона, к1",55.865904,37.399713,Сходненская
72468671,Аналитик Глоссария Банка,2023-03-16T16:15:25+0300,https://hh.ru/vacancy/72468671,Москва,,,,Газпромбанк,https://api.hh.ru/employers/3388,"...моделей данных (ER-модели) на основе бизнес требований, проектирования баз данных, построения диаграмм моделей. Знание инструмента проектирования моделей данных (SAP...","...Моделей данных, разрабатываемых проектами. Анализ проектной документации с целью ограничения состава понятий Глоссария конкретного проекта, потоков и состава данных. ",,,,
78086889,Ведущий риск - аналитик (data science/machine learning),2023-03-21T13:16:49+0300,https://hh.ru/vacancy/78086889,Москва,,,,Микрокредитная Компания Кредито24,https://api.hh.ru/employers/1745319,"Высшее техническое образование (предпочтительно МГУ, МФТИ, ВШЭ, СПБгУ). Отличные знания математической статистики и теории вероятностей. Знание алгоритмов и теоретических основ...","Построение скоринговых моделей (application, fraud, behavioral, collection, response, propensity). Анализ дополнительных источников данных для включения в скоринговые модели. ","Москва, Краснопролетарская улица, 16с1",55.77757664119386,37.607117668647405,
77056705,Аналитик - математик,2023-03-18T09:52:31+0300,https://hh.ru/vacancy/77056705,Москва,,,,Altenar,https://api.hh.ru/employers/976061,"Базовые знания SQL, опыт работы с базами данных. Опыт работы в букмекерской сфере  готовность быстро изучить рынок букмекерского продукта. ",Разработка математических моделей для различных видов спорта. Описание моделей и составление технической документации. Проверка гипотез и поиск оптимальных решений в...,,,,
78373823,Data scientist,2023-03-21T17:52:08+0300,https://hh.ru/vacancy/78373823,Москва,,,,Банки.ру,https://api.hh.ru/employers/72986,"Знание классических алгоритмов и структур данных. Хорошая математическая подготовка. Знание границ применимости алгоритмов и метрик, умение выбрать подходящие под задачу. ","Сбор данных, выбор модели, тестирование, внедрение. Построение алгоритмов Next Best Action, Uplift. Исследование данных (ad-hoc аналитика, сегментациякластеризация). ","Москва, Одесская улица, 2кА",55.664472,37.599238,Нахимовский проспект
71324858,Middle/Senior Продуктовый аналитик в направление работодатели,2023-03-22T12:30:19+0300,https://hh.ru/vacancy/71324858,Москва,,,,HeadHunter,https://api.hh.ru/employers/1455,"Имеет опыт работы продуктовым аналитиком или аналитиком данных от 2 лет. Отлично знает SQL. Это основной рабочий инструмент аналитика, поэтому...","Развивать дашборды, позволяющие отвечать на вопросы о том, что происходит с продуктом. Проводить adhoc анализ данных о поведении пользователей.","Москва, улица Годовикова, 9с10",55.809343,37.628505,Алексеевская
77812459,Старший разработчик Qlik Sense,2023-03-21T10:38:08+0300,https://hh.ru/vacancy/77812459,Москва,,,,билайн,https://api.hh.ru/employers/4934,"...не менее 2 лет в области построения системы аналитики и витрин данных. Знание технических систем  ИТ-продуктов: QlikSence, QlikView, Microsoft...","...системы аналитики и витрин данных. Разработка аналитических моделей и приложений в QlikSense. Создание структуры данных и метрик, проектирование моделей данных...",,,,
54848793,Разработчик BI,2023-03-22T13:53:26+0300,https://hh.ru/vacancy/54848793,Москва,,,,"Телеканал Россия, ГТК",https://api.hh.ru/employers/27989,"Знания MS SQL Server, SSIS, SSAS, SSRS. Работа с Visual Studio. Опыт работы с системами контроля версий. Опыт командной разработки. ",Разработка хранилищ данных. Создание ETL решений. Разработка алгоритмов обработки данных. Создание моделей SSAS Tabular. Подготовка данных для интерактивных визуализаций для...,"Москва, 5-я улица Ямского Поля",55.787153,37.580544,Белорусская
78300758,Системный аналитик (R&D),2023-03-20T17:15:57+0300,https://hh.ru/vacancy/78300758,Москва,230000.0,,RUR,Rubbles,https://api.hh.ru/employers/2223982,Умение искать и систематизировать информацию. Опыт проектирования БД и витрин данных под поставленные задачи. Уверенное знание SQL (на уровне оконных...,Анализ источников данных. Анализ реализуемости БТ \ ФТ от БА на имеющемся ландшафте заказчика. Построение физическойлогической моделей данных и формирование...,"Москва, проспект Мира, 3с3",55.773444,37.63164,
77874929,Data Engineer (lead),2023-03-22T11:30:39+0300,https://hh.ru/vacancy/77874929,Москва,300000.0,400000.0,RUR,Predicto,https://api.hh.ru/employers/4976750,"Опыт работы с моделями машинного обучения в продакшене. Опыт работы с базами данных для аналитики, особенно, с ClickHouse.",...данных. Обеспечивать SLA и качество данных. Готовить данные для моделей машинного обучения и участвовать в их продукционализации совместно с data...,,,,
75825082,Data инженер,2023-03-21T16:40:57+0300,https://hh.ru/vacancy/75825082,Москва,250000.0,,RUR,ОМЕГА,https://api.hh.ru/employers/188621,"...баз данных, DWH, ETL или OLAP в течение 2 лет. - знание теории и практический опыт построения баз данный, хранилищ данных. - ",...аналитики. - создание корпоративного хранилища данных (DWH). - развитие и переработка существующих OLAP-кубов. - развитие ETL процессов. - подготовка и сопровождение витрин данных...,"Москва, 2-я Мелитопольская улица, 4А",55.537261,37.571219,Бульвар Адмирала Ушакова
78268352,Analyst/Business,2023-03-20T11:58:59+0300,https://hh.ru/vacancy/78268352,Москва,,,,билайн,https://api.hh.ru/employers/4934,Умение работать с недостаточным количеством исходных данных. Умение проводить интервью с заказчиками. Знание нотаций моделирования (UML и BPMN). ,"Взаимодействовать со смежными командами (руководители проектов, владельцы продуктов, аналитики, архитекторы и разработчики) в процессе подготовки документов. Описывать бизнес-процессы, сценарии...",,,,
78260367,Data Scientist,2023-03-20T10:35:52+0300,https://hh.ru/vacancy/78260367,Москва,250000.0,,RUR,Ренью,https://api.hh.ru/employers/3368224,Имеешь промышленный опыт работы (от постановки задачи до внедрения) в области DSML от 3-х лет. Умеешь решать nlp...,"Сбор, очистка, обработка и систематизация структурированных и неструктурированных производственных данных из различных источников. Формирование и проверка гипотез для оптимизации производственных...","Екатеринбург, улица Хохрякова, 3А",56.83647,60.591501,Площадь 1905 года
78116991,Бизнес-аналитик,2023-03-16T09:10:36+0300,https://hh.ru/vacancy/78116991,Москва,,,,Tele2,https://api.hh.ru/employers/4219,"...Teradata, опыт участия в проектах внедрения корпоративных хранилищ данных или промышленных витрин данных, опыт разработки аналитических панелей в Tableau и...",Развитие направления использования данных для различных бизнеса-направлений Tele2. В рамках данного направления вам предстоит:,"Москва, Сокольническая линия, метро Румянцево",55.63292482088349,37.43951572485317,Румянцево
77660838,Ведущий/Старший системный аналитик,2023-03-21T17:15:04+0300,https://hh.ru/vacancy/77660838,Москва,,,,билайн,https://api.hh.ru/employers/4934,"Опыт в проектировании и описании различного вида интеграций информационных систем (API, шина данных - ESBMOMMQ, общая база данных, файловый...",Проектировать сложные реляционные базы данных. - Проектировать нереляционные базы данных. - Составлять логические модели по существующей базе данных. - Осуществлять реинжиниринг модели данных.,,,,
75883932,Аналитик DWH,2023-02-27T12:32:51+0300,https://hh.ru/vacancy/75883932,Москва,,,,USETECH,https://api.hh.ru/employers/681672,"SQL выше среднего. Опыт работы с хранилищами данных (понимание слоев данных в DWH, модели данных). Опыт разработки прототипов на SQL...",...единой платформы данных на базе технологий GreenPlumArenaData DB и модели данных на основе методологии Data Vault. Загрузка данных из...,,,,
77480809,Data Scientist/ML,2023-02-28T12:42:26+0300,https://hh.ru/vacancy/77480809,Москва,,,,"ВСК, САО",https://api.hh.ru/employers/1439,"Основные используемые типы моделей: MS SQL, Oracle. GitLab. Apache Airflow.",КЛЮЧЕВЫЕ ЗАДАЧИ: Полный цикл построение ML моделей: Сбор и подготовка данных. Первичный анализ. Обсуждение потенциальных фичей с экспертами предметной области. ,"Москва, Островная улица, 4",,,
77656659,Data Scientist,2023-03-03T16:15:22+0300,https://hh.ru/vacancy/77656659,Москва,,,,IEK GROUP,https://api.hh.ru/employers/3852,Реализованные кейсы в области DSML Phyton+SQL. Понимание основных принципов и алгоритмов ML. Хороший математический бэкграунд. Опыт перевода бизнес-задач...,"Разрабатывать модели машинного обучения. Поиск инсайтов в данных, проведение экспериментов. Оценка качества и совершенствования моделей. Участвовать в выводе моделей в...",,,,Бульвар Дмитрия Донского
77913125,Продуктовый/data-аналитик мобильного приложения,2023-03-10T17:50:30+0300,https://hh.ru/vacancy/77913125,Москва,,,,MOS.RU,https://api.hh.ru/employers/2624107,Умение донести сложную информацию в простой и понятной НЕ аналитику форме. Проактивность и умение сформулировать задачу самому себе по абстрактно...,"Отдел Аналитики занимается сбором и анализом данных, созданием отчетов; исследованием поведения пользователей на портале; формулировкой гипотез и поиском ответов на...","Москва, Яузская улица, 6с4",55.747247,37.646256,Марксистская
77755031,Бизнес-аналитик (ПВР),2023-03-07T11:07:08+0300,https://hh.ru/vacancy/77755031,Москва,,,,ДОМ.РФ,https://api.hh.ru/employers/11680,Знание инструментов для обработки данных: SQL. Опыт работы не менее 4 лет в качестве аналитика или консультанта ИТ. ,"Анализом данных в системах-источниках. Формированием требований на доработку витрин данных, потоков загрузки данных для ETL процессов. Проектированием диаграмм развертывания...","Москва, Ленинградский проспект, 35с1",55.789461,37.551735,Динамо
77550414,Data Engineer,2023-03-01T15:15:01+0300,https://hh.ru/vacancy/77550414,Москва,,,,Медиа Бизнес Солюшенс,https://api.hh.ru/employers/1449,"Знаете Python, работали с ETL-инструментами. В совершенстве владеете SQL. Понимаете отличия Data Vault и Anchor modeling. Ранее использовали Clickhouse...",...данных). Интегрировать новые источники данных. Организовать Data Quality и Data Governance. Выстраивать CICD процессы. Помогать аналитикам с архитектурой данных. ,,,,
77536971,Продуктовый аналитик,2023-03-01T12:09:54+0300,https://hh.ru/vacancy/77536971,Москва,,,,Группа компаний С7,https://api.hh.ru/employers/766468,"...устройства баз данных. Опыт работы с инструментами R и Python приветствуется. Опыт работы в Business Data Analysis, Data Science или...","Развивать дата-драйвен подход в командах e-commerce продуктов. Работать с большими объемами данных, развивать практики их сбора и визуализации. ","Москва, улица Петровка, 7",55.762237,37.617069,Кузнецкий мост
76454693,Product analyst (логистика),2023-02-27T12:28:39+0300,https://hh.ru/vacancy/76454693,Москва,,,,Самокат (ООО Умное пространство),https://api.hh.ru/employers/5488399,,...предмет логирования и хранения необходимых для аналитики данных в продуктовых сервисах. Работы над развитием data-driven культуры внутри операционной команды...,"Москва, Софийская набережная, 30с2",55.747181,37.621417,Новокузнецкая
55305702,Бизнес/Системный аналитик,2023-03-06T16:29:50+0300,https://hh.ru/vacancy/55305702,Москва,,,,"Иннотех, Группа компаний",https://api.hh.ru/employers/4649269,"Высшее образование. Опыт работы в бизнес-аналитикесистемной аналитике от 2 лет. Аналитический склад ума. Опыт анализа, планирования и оптимизации...",Системный аналитик по интеграции. Заниматься Исследованием внутренних Бизнес процессов в Банке (хранение и передача данных). Заниматься анализом данных. ,,,,
77240929,Data Engineer,2023-02-20T20:01:11+0300,https://hh.ru/vacancy/77240929,Москва,,,,SkillFactory,https://api.hh.ru/employers/2869446,Хорошее знание Python. Есть опыт настройки виртуальных машин и оптимизация производительности обработки данных. Понимание принципов работы реляционных баз данных.,"Школа Data Science, программирования и аналитики данных SkillFactory. Школа дизайна Contented. Skillfactory Высшее образование - сервис по созданию онлайн-магистратур совместно...",,,,
77698759,Data Scientist,2023-03-06T09:28:44+0300,https://hh.ru/vacancy/77698759,Москва,160000.0,180000.0,RUR,CyberPhysics,https://api.hh.ru/employers/5162918,"Хорошая математическая подготовка: теория вероятностей, статистика, методы и алгоритмы machine learning. Опыт разработки библиотек на Python. Продвинутый уровень владения tensorflow...",Использовать методы machine learning для улучшения существующих подходов системы предиктивной аналитики оборудования и оптимизации технологических процессов. Анализировать эффективность существующих вычислительных...,"Москва, Новодмитровская улица, 2к2",55.804471,37.590344,Дмитровская
77499360,Системный аналитик (DWH),2023-02-28T17:41:11+0300,https://hh.ru/vacancy/77499360,Москва,,,,Hoff Tech,https://api.hh.ru/employers/9152133,Базовый уровень написания запросов SQL. Базовое понимание структуры Хранилищ данных. Опыт работы в роли аналитика  разработчика DWH в розничной сети.,"...корпоративного Хранилища данных, существующего функционала по всем направлениям: витрин данных, Data lineage. Собирать требования заказчиков к витринам данных и отчетам...",,,,
77824574,Data engeneer,2023-03-09T12:19:34+0300,https://hh.ru/vacancy/77824574,Москва,,,,Май,https://api.hh.ru/employers/5205,,"Функциональные задачи. -реализовывать платформу данных и инструментарий для работы аналитиков, -строить витрины данных, надежные и оптимальные пайплайны обработки данных.","Москва, улица Дмитрия Ульянова",55.686985,37.576483,Академическая
77443949,Руководитель направления по аналитике данных,2023-02-27T16:46:27+0300,https://hh.ru/vacancy/77443949,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"Имеешь опыт работы в Data ScienceData Analytics проектах. Обладаешь опытом анализа данных с помощью Python. Искренне интересуешься тем, что...",...с исследователями данных (Data Scientists). Определять частотность атрибутов. Заниматься иерархической кластеризацией сущностей и разработкой онтологии. Обеспечивать подготовку данных (разметку неструктурированных...,,,,
73501391,Ведущий продуктовый аналитик,2023-03-06T15:00:07+0300,https://hh.ru/vacancy/73501391,Москва,,,,MANGO OFFICE,https://api.hh.ru/employers/32918,"Высшее образование (математическоеэкономическое). Опыт работы в телекомIT-компаниях с культурой принятия решений на основе данных. Знание SQL, Python.","Группа будет состоять из 3х человек: ведущий продуктовый аналитикруководитель, продуктовый аналитик и маркетинговый аналитик. Руководителю группы предстоит: Создать...","Москва, Профсоюзная улица, 57",55.662136,37.547046,Калужская
70995598,Data Scientist (главный исследователь данных по КАСКО),2023-02-24T10:45:31+0300,https://hh.ru/vacancy/70995598,Москва,,,,"ВСК, САО",https://api.hh.ru/employers/1439,"Знание методов машинного обучения. Опыт обработки больших объемов данных. Знания SQL, Python (уровень не ниже middle), Statsmodels и библиотек для...",Полный цикл построения математических моделей от подготовки данных до расчёта финансового результата и подготовки технического задания на внедрение. Подготовка аналитики...,"Москва, Островная улица, 4",,,
77772473,Data Engineer,2023-03-07T16:45:32+0300,https://hh.ru/vacancy/77772473,Москва,,,,Okko,https://api.hh.ru/employers/1375441,Опыт построения DWH. Опыт проектирования модели данных. Опыт работы с большими объемами данных. Умение работать в командной строке Unix-систем.,Внедрение ETL-процессов на Airflow. Создание витрин данных. Участие в построении DWH. Участие в проектировании модели данных. Администрирование существующих BI...,"Москва, Рочдельская улица, 15с13",55.755991,37.56512,Баррикадная
74088310,Ведущий аналитик / бизнес-аналитик,2023-03-01T14:37:20+0300,https://hh.ru/vacancy/74088310,Москва,,,,ФГАОУ ВО Первый МГМУ им. И.М.Сеченова Минздрава России (Сеченовский Университет),https://api.hh.ru/employers/2169430,"Выпускник математического или экономического ВУЗа. Опыт работы в должности аналитикабизнес-аналитика от годадвух лет. Знание английского языка, (чтение...","Тестирование систем и данных, расследование инцидентов в качестве данных, формирование требований к качеству данных. Бэнчмаркинг лучших практик для разработки и...",,,,
77556081,Data engineer + BI,2023-03-01T16:26:43+0300,https://hh.ru/vacancy/77556081,Москва,,,,ЛУКОЙЛ,https://api.hh.ru/employers/907345,Опыт работы на позиции data engineer или BI аналитик от 1-3 лет. Опыт разработки сложных отчетов в PowerBI на...,Разработка BI отчетов на базе Power BI. Участие в разработке витрин по требованиям бизнеса. Выгрузка данных по требованию. ,"Москва, улица Большая Ордынка, 3",55.745042,37.625091,
77720860,"Системный аналитик (Brokerage, Управление электронных рынков)",2023-03-06T13:55:48+0300,https://hh.ru/vacancy/77720860,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"Знание смежных проф. областей (UIUX, Data Science, поведенческая аналитика и т.д.). Знание основ тестирования и управления дефектами. ","...данных на уровне таблиц и полей базы данных, формулирование алгоритма отбора данных. Разработка технической документации с описанием алгоритмов трансформации данных...",,,,
77527309,Главный администратор данных (Chief Data Steward),2023-03-01T10:18:53+0300,https://hh.ru/vacancy/77527309,Москва,,,,МТС,https://api.hh.ru/employers/3776,Опыт работы в области Data Governance иили аналитике данных. Опыт управленческой работы. Опыт работы с Каталогом данных (Data Catalog...,"Внедрение процесса контроля качества данных и управления Data Quality инцидентами. Внедрение процесса описания данных и управления метаданными (Каталог данных, Бизнес...","Москва, проспект Андропова, 18к9",55.691684,37.66062,Технопарк
77645744,Data Engineer,2023-03-03T13:09:11+0300,https://hh.ru/vacancy/77645744,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"Знание основ ООП, теории алгоритмов, структур данных. Знание теории построения хранилищ данных. Любознательность, широкий кругозор, желание изучать новые технологии, исследовательский...",Разработка переиспользуемых трансформаций данных и пайплайнов. Разработка self-service инструментов обработки данных для пользователей. Разработка и проектирование модели данных.,,,,
77770273,Менеджер проектов Big Data,2023-03-07T15:48:37+0300,https://hh.ru/vacancy/77770273,Москва,,,,МегаФон,https://api.hh.ru/employers/3127,"Имеет опыт работы в роли менеджераруководителя проектов или тимлида в области анализа данных. Умеет управлять командой, ставить задачи и...",Работать с бизнес подразделениями для формирования приоритетных гипотез использования данных в бизнесе. Участвовать в разработке стратегии аналитики и использования данных...,"Москва, Оружейный переулок, 41",55.773631,37.60558,Маяковская
77751716,Старший аналитик,2023-03-07T10:11:51+0300,https://hh.ru/vacancy/77751716,Москва,80000.0,100000.0,RUR,Мой Дом,https://api.hh.ru/employers/2863992,"Высшее техническое  экономическое  математическое образование. Знание и опыт работы с MS SQL, VBA. Опыт работы с библиотеками Python для анализа...",Автоматизация процесса обработки и загрузки данных из сторонних систем. Подготовка отчетов по работе с задолженностью. Анализ полученных данных. ,,,,
77537851,Data Engineer,2023-03-01T12:22:43+0300,https://hh.ru/vacancy/77537851,Москва,,,,М2М,https://api.hh.ru/employers/883890,Практический опыт разработки промышленных ETL процессов на большом объеме данных (ETL processing up to 100GB-1TB of data...,"...методов сборов данных из основных и сторонних источников. Ревью решений и дизайна методов сбора данных, которые внедряют аналитики в компании. ",,,,
77422089,Senior CRM-аналитик (удаленно),2023-02-27T12:03:26+0300,https://hh.ru/vacancy/77422089,Москва,,,,Dau Relationship Marketing,https://api.hh.ru/employers/3805596,"Excel на продвинутом уровне. Большой опыт визуализации данных (Power BI, Data Lens, Tableau, Excel и тд). Уверенное знание SQL. ","Разработка и внедрение стратегий CRM-маркетинга. Обогащение клиентских данных, аналитика и сегментация. Планирование и реализация коммуникационных кампаний в каналах email...","Москва, Каширское шоссе, 3к2с4",55.672488,37.63146,Нагатинская
77528391,Главный аналитик,2023-03-01T10:32:51+0300,https://hh.ru/vacancy/77528391,Москва,,,,Альфа-Банк,https://api.hh.ru/employers/80,"Знание инструментов Jira, Confluence (желательно). Понимание принципов и умение работать по методологии Agile. Знания в области Big Data как преимущество.","...витрин данных, презентаций. Проектирование продуктовых витрин данных. Генерация гипотез (на основе аналитики) и проверка на данных. Изучение источников данных, структурирование...",,,,
77556769,Data Engineer,2023-03-01T16:35:58+0300,https://hh.ru/vacancy/77556769,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,"Знание основ ООП, теории алгоритмов, структур данных. Знание теории построения хранилищ данных. Любознательность, широкий кругозор, желание изучать новые технологии, исследовательский...",Разработка переиспользуемых трансформаций данных и пайплайнов. Разработка self-service инструментов обработки данных для пользователей. Разработка и проектирование модели данных.,"Москва, Кутузовский проспект, 32",55.740426,37.532071,
77556928,Системный аналитик DWH,2023-03-01T16:36:32+0300,https://hh.ru/vacancy/77556928,Москва,,,,Промсвязьбанк,https://api.hh.ru/employers/6591,"Опыт работы на должности аналитика данных от 3-х лет. Обязателен опыт работы в банке или финансовых компаниях, либо ИТ...",...задач использования данных. Разработка и сопровождение моделей домена данных. Исследование данных с помощью моделей. Моделирование и профилирование данных домена данных.,,,,
71930796,Руководитель Data Science,2023-02-28T14:12:52+0300,https://hh.ru/vacancy/71930796,Москва,,,,SUNLIGHT/САНЛАЙТ,https://api.hh.ru/employers/18239,"Понимание алгоритмов работы и инструментов обработки больших массивов данных (Hadoop, MapReduce, Spark). Умение работать с реляционными базами данных (SQLMSSQL...","Кросс-функциональное взаимодействие (бизнес-подразделения) и коммуникации внутри подразделения (разработчики, архитекторы данных, бизнес-аналитик, data governance). Развитие команды аналитиков данных...","Москва, улица Маршала Прошлякова, 30",55.79013,37.380354,Мякинино
77410809,Data Engineer (Кампании продаж),2023-02-27T10:00:28+0300,https://hh.ru/vacancy/77410809,Москва,,,,СБЕР,https://api.hh.ru/employers/3529,Опыт разработки витрин данных. Опыт работы с ETL-инструментами. Опыт работы с SASOracleGreenplumHadoop. Знание процесса анализа требований...,Анализировать потребности бизнеса в данных и исследовать источники данных. Разрабатывать и сопровождать витрины данных. Работать в Agile-командах и взаимодействовать...,,,,
77618677,Бизнес-аналитик,2023-03-02T19:11:36+0300,https://hh.ru/vacancy/77618677,Москва,,,,РСХБ-Интех,https://api.hh.ru/employers/3131901,"...и бизнес-интерпретация данных. Желателен опыт работы с DWH от 3-х лет в роли аналитика, системного аналитика. ",...на загрузку данных для отчетности в хранилище данных. Взаимодействие с подразделениями IT. Функциональное и интеграционное тестирование DWHData Lake и...,"Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити",55.749451,37.542824,
77341231,Data Engineer / ETL-аналитик/-разработчик,2023-02-22T18:38:24+0300,https://hh.ru/vacancy/77341231,Москва,,,,Независимая нефтегазовая компания,https://api.hh.ru/employers/6025,"Опыт командной разработки (Itilium, Kanban, Confluence, SVN). Умение выстраивать коммуникации в команде разработчиков, аналитиков, руководителей проектов. Желание разбираться с данными...",Реализация хранилища данных из разрозненных систем-источников. Подготовка витрин данных для дальнейшей визуализации в BI. Построение и поддержка интеграций данных...,"Москва, 1-я Тверская-Ямская улица, 5",55.770958,37.593282,
